ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
9927377, 192.168.10.9, 184.73.213.214, 29969,47873, 6,6, 9,10,702,5736, 40,232,40,1500, 10,654,2,631, 128,128,235,235, 0,18,7,0,2,2, 1,6,4
9927377, 192.168.10.17, 104.196.121.139, 50367,47873, 6,6, 19,19,2350,6264, 52,571,52,1460, 1,1860,2,1859, 64,64,56,56, 0,37,8,0,2,2, 1,6,4
9927377, 192.168.10.8, 52.21.27.87, 5330,47873, 6,6, 17,13,2459,1846, 40,812,40,660, 4,1303,6,1300, 128,128,237,237, 0,29,8,0,2,2, 1,6,4
9927377, 192.168.10.12, 34.225.92.86, 2283,47873, 6,6, 12,9,985,5763, 40,272,52,1500, 1,911,2,925, 64,64,236,236, 0,18,7,2,2,2, 1,6,5
9927377, 192.168.10.25, 68.67.178.138, 17128,47873, 6,6, 12,10,2018,3147, 52,1193,52,1500, 1,3,1,1, 64,64,52,52, 0,21,7,0,2,3, 1,6,4
9927377, 192.168.10.8, 137.116.165.219, 26834,47873, 6,6, 3,0,152,0, 48,52,0,0, 96,646,0,0, 128,128,0,0, 0,0,0,0,3,0, 1,6,1
9927377, 192.168.10.25, 34.202.145.155, 16619,20480, 6,6, 6,4,1170,872, 52,898,52,708, 3,9,3,15, 64,64,237,237, 0,9,2,0,2,2, 1,6,4
9927377, 192.168.10.25, 172.217.10.98, 20968,47873, 6,6, 11,6,1403,1119, 52,617,52,713, 1,2,1,2, 64,64,52,52, 0,16,7,0,2,2, 1,6,4
9927377, 192.168.10.9, 52.202.153.4, 57618,20480, 6,6, 4,3,172,132, 40,52,40,52, 2,1950,6,1950, 128,128,236,236, 0,6,0,0,2,2, 1,6,4
9927377, 192.168.10.17, 104.88.89.135, 58535,47873, 6,6, 8,7,435,395, 40,83,52,83, 1,126,15,126, 64,64,55,55, 0,14,2,2,0,1, 1,6,5
9927377, 192.168.10.25, 52.71.109.106, 4334,47873, 6,6, 10,8,1059,1068, 52,390,52,537, 1,2,2,2, 64,64,236,236, 0,17,7,0,2,2, 1,6,4
9927377, 192.168.10.14, 38.72.130.155, 38869,47873, 6,6, 11,10,1629,7129, 40,685,40,1500, 8,80,8,979, 128,128,243,243, 0,20,6,1,2,0, 1,6,5
9927377, 192.168.10.25, 52.7.37.173, 21995,47873, 6,6, 16,11,1664,5859, 40,425,52,1500, 2,5,2,6, 64,64,236,236, 0,24,11,2,2,2, 1,6,5
9927377, 192.168.10.17, 151.101.210.49, 45248,47873, 6,6, 49,61,3819,65968, 40,569,52,1500, 1,4484,1,4595, 64,64,52,52, 0,107,12,2,2,2, 1,6,5
9927377, 192.168.10.17, 172.217.10.134, 62361,47873, 6,6, 22,19,2087,5790, 52,608,52,1470, 2,2280,2,2283, 64,64,52,52, 0,40,7,0,2,2, 1,6,4
9927377, 192.168.10.25, 172.217.10.66, 23531,20480, 6,6, 6,4,711,582, 52,439,52,418, 2,4,3,7, 64,64,52,52, 0,9,2,0,2,2, 1,6,4
9927377, 192.168.10.17, 172.217.6.206, 60115,47873, 6,6, 28,24,3732,6094, 52,735,52,1470, 1,3528,1,3686, 64,64,52,52, 0,51,11,0,2,2, 1,6,4
9927377, 192.168.10.16, 54.192.37.146, 37053,47873, 6,6, 10,7,895,4082, 52,262,52,1500, 1,33,2,35, 64,64,242,242, 0,16,5,0,2,2, 1,6,4
9927377, 192.168.10.25, 23.208.158.158, 51946,47873, 6,6, 15,11,2814,1184, 40,1500,52,473, 1,12,1,20, 64,64,53,53, 0,22,8,3,3,2, 1,6,5
9927377, 192.168.10.17, 151.101.20.166, 8154,20480, 6,6, 22,21,2078,3496, 52,978,52,1500, 1,2395,1,2393, 64,64,54,54, 0,42,7,0,2,2, 1,6,4
9927377, 192.168.10.5, 172.217.3.34, 64507,47873, 6,6, 25,23,2341,5894, 40,400,40,1470, 1,9000,2,8997, 128,128,51,51, 0,47,26,0,2,2, 1,6,4
9927377, 192.168.10.51, 162.213.33.44, 7075,47873, 6,6, 10,12,1231,4582, 52,319,52,1500, 3,458,48,414, 64,64,49,49, 0,21,7,0,2,2, 1,6,4
9927377, 192.168.10.25, 93.184.215.245, 12776,47873, 6,6, 32,42,2139,49885, 40,365,40,1500, 1,5666,1,5669, 64,64,51,51, 0,70,12,3,2,2, 1,6,5
9927377, 192.168.10.14, 172.217.11.3, 20951,47873, 6,6, 11,8,948,2038, 40,232,40,1307, 2,6,2,6, 128,128,52,52, 0,18,9,0,2,2, 1,6,4
9927377, 192.168.10.17, 8.43.72.21, 21976,47873, 6,6, 23,24,1526,7355, 40,382,40,1453, 1,1676,2,1676, 64,64,117,244, 0,46,10,0,2,2, 1,6,4
9927377, 192.168.10.8, 23.194.140.159, 6867,47873, 6,6, 29,26,3202,15844, 40,381,40,1500, 1,3208,1,3238, 128,128,55,55, 0,54,15,2,2,1, 1,6,5
9927377, 192.168.10.14, 216.58.217.100, 20439,47873, 6,6, 46,51,7625,7266, 40,1069,40,1470, 1,4226,1,4208, 128,128,51,51, 0,96,53,0,2,2, 1,6,4
9927377, 192.168.10.51, 54.192.37.143, 44179,20480, 6,6, 62,60,3572,68804, 52,392,52,1500, 1,1377,1,1377, 64,64,242,242, 0,121,4,0,2,2, 1,6,4
9927377, 192.168.10.25, 13.58.218.44, 21743,47873, 6,6, 14,11,1724,4904, 40,841,52,1500, 1,3,2,2, 64,64,237,237, 0,20,8,4,2,3, 1,6,5
9927377, 192.168.10.51, 23.61.187.27, 41381,20480, 6,6, 19,14,1860,736, 52,484,52,60, 1,3349,13,3350, 64,64,52,52, 0,32,2,0,2,2, 1,6,4
9927377, 192.168.10.12, 172.217.6.226, 52870,47873, 6,6, 22,16,3946,5600, 52,1261,52,1470, 1,1799,1,1799, 64,64,52,52, 0,37,17,0,2,2, 1,6,4
9927377, 192.168.10.12, 52.84.145.158, 23211,47873, 6,6, 20,19,4258,5549, 52,1500,52,1500, 1,5977,1,5997, 64,64,245,245, 0,38,18,0,2,2, 1,6,4
9927377, 192.168.10.25, 157.240.18.19, 63978,20480, 6,6, 9,9,830,8757, 52,402,52,1450, 4,14,1,18, 64,64,83,83, 0,17,2,0,2,2, 1,6,4
9927377, 192.168.10.25, 52.15.216.175, 54000,47873, 6,6, 16,13,1828,4956, 40,841,52,1500, 1,19,3,18, 64,64,237,237, 0,24,8,4,2,3, 1,6,5
9927377, 192.168.10.14, 104.16.26.216, 64726,20480, 6,6, 12,10,1379,2601, 40,487,40,1500, 2,133,3,134, 128,128,57,57, 0,21,3,0,2,2, 1,6,4
9927377, 192.168.10.12, 54.209.123.201, 65167,47873, 6,6, 61,42,26785,8224, 52,1452,52,296, 1,3098,1,3096, 64,64,236,236, 0,102,49,0,2,2, 1,6,4
9927377, 192.168.10.25, 52.8.118.210, 20713,47873, 6,6, 14,9,1396,1840, 40,505,52,1241, 1,18,14,20, 64,64,240,240, 0,18,8,4,2,3, 1,6,5
9927377, 192.168.10.25, 52.14.82.203, 22250,47873, 6,6, 15,12,2023,7422, 40,841,52,1500, 1,4,3,4, 64,64,237,237, 0,23,10,3,2,2, 1,6,5
9927377, 192.168.10.19, 35.161.252.150, 4018,47873, 6,6, 16,12,1789,1629, 52,717,52,873, 2,719,2,734, 64,64,233,233, 0,27,6,0,2,2, 1,6,4
9927377, 192.168.10.9, 23.192.11.230, 15630,47873, 6,6, 23,26,1661,7866, 40,395,40,1500, 1,6736,1,6736, 128,128,53,53, 0,48,11,2,2,1, 1,6,5
9927377, 192.168.10.8, 23.194.108.16, 25299,47873, 6,6, 9,9,730,5213, 40,241,40,1500, 4,1623,1,1718, 128,128,55,55, 0,17,7,1,2,2, 1,6,5
9927377, 192.168.10.17, 172.217.10.134, 63897,47873, 6,6, 21,17,2298,1964, 52,615,52,956, 1,2277,1,2281, 64,64,52,52, 0,37,6,0,2,2, 1,6,4
9927377, 192.168.10.8, 217.20.155.10, 55762,47873, 6,6, 12,13,1640,8467, 40,568,40,1500, 1,3475,1,3474, 128,128,50,50, 0,24,9,0,2,2, 1,6,4
9927377, 192.168.10.25, 23.21.49.58, 24811,20480, 6,6, 6,4,633,725, 52,361,52,561, 2,7,5,9, 64,64,236,236, 0,9,2,0,2,2, 1,6,4
9927377, 192.168.10.25, 54.192.36.217, 15343,47873, 6,6, 14,7,2113,2444, 52,937,52,1500, 1,1,1,1, 64,64,241,241, 0,20,8,0,2,2, 1,6,4
9927377, 192.168.10.17, 128.32.203.137, 21708,20480, 6,6, 58,108,6591,150093, 52,777,52,1500, 1,1179,1,1321, 64,64,49,49, 0,165,15,0,2,2, 1,6,4
9927377, 192.168.10.17, 172.217.3.98, 55970,47873, 6,6, 79,70,9108,76310, 52,1437,52,1470, 1,1767,1,1741, 64,64,52,52, 0,148,31,0,2,2, 1,6,4
9927377, 192.168.10.8, 217.20.155.82, 64210,47873, 6,6, 9,9,1302,1146, 40,557,40,630, 46,2448,25,2607, 128,128,50,50, 0,17,6,0,2,2, 1,6,4
9927377, 192.168.10.9, 209.205.216.242, 63249,20480, 6,6, 4,2,172,92, 40,52,40,52, 4,3468,3473,3473, 128,128,48,48, 0,5,0,0,2,2, 1,6,4
9927377, 192.168.10.51, 54.77.224.201, 131,47873, 6,6, 18,13,1758,2835, 52,558,52,1500, 1,1458,12,1456, 64,64,234,234, 0,30,6,0,2,2, 1,6,4
9927377, 192.168.10.12, 34.196.254.146, 1178,47873, 6,6, 11,6,939,1850, 40,278,52,1500, 1,100,2,102, 64,64,236,236, 0,14,5,2,2,2, 1,6,5
9927377, 192.168.10.25, 68.67.178.176, 39661,47873, 6,6, 11,5,1534,406, 52,761,52,190, 1,16,3,14, 64,64,52,52, 0,15,6,0,2,2, 1,6,4
9927377, 192.168.10.17, 104.88.55.49, 1169,47873, 6,6, 23,21,2838,8613, 40,1316,52,1500, 1,3339,2,3341, 64,64,55,55, 0,42,6,2,2,1, 1,6,5
9927377, 192.168.10.8, 204.76.212.99, 39889,47873, 6,6, 9,10,1532,4557, 40,642,40,1500, 1,74,2,78, 128,128,244,244, 0,18,9,0,2,2, 1,6,4
9927377, 192.168.10.14, 172.217.3.34, 21975,47873, 6,6, 11,10,961,4608, 40,245,40,1470, 2,28,7,28, 128,128,51,51, 0,20,9,0,2,2, 1,6,4
9927377, 192.168.10.5, 54.192.37.69, 33019,47873, 6,6, 16,10,1464,3719, 40,249,40,1500, 1,20,2,28, 128,128,242,242, 0,25,11,0,2,2, 1,6,4
9927377, 192.168.10.17, 104.118.222.227, 38334,47873, 6,6, 28,34,1836,13354, 40,243,52,1500, 1,3164,5,3177, 64,64,54,54, 0,60,11,2,2,1, 1,6,5
9927377, 192.168.10.25, 34.193.193.111, 50665,47873, 6,6, 26,21,2200,10302, 40,457,52,1500, 1,67,1,67, 64,64,237,237, 0,42,18,4,2,3, 1,6,5
9927377, 192.168.10.9, 34.194.111.0, 61200,20480, 6,6, 48,46,12185,17160, 40,655,40,1500, 1,4555,1,4561, 128,128,236,236, 0,93,58,1,2,0, 1,6,5
9927377, 192.168.10.17, 172.217.6.227, 53393,20480, 6,6, 23,19,1692,11983, 52,540,52,1470, 1,2917,2,2916, 64,64,52,52, 0,41,2,0,2,2, 1,6,4
9927377, 192.168.10.19, 192.168.10.50, 55266,5376, 6,6, 22,28,1336,1912, 52,95,52,104, 1,3,1,3, 64,64,64,64, 0,48,28,0,4,4, 1,6,4
9927377, 192.168.10.9, 205.185.216.42, 62737,20480, 6,6, 4,2,172,92, 40,52,40,52, 1,3256,3258,3258, 128,128,57,57, 0,5,0,0,2,2, 1,6,4
9927377, 192.168.10.25, 52.71.109.106, 3565,47873, 6,6, 12,10,1147,1201, 52,374,52,409, 1,1,4,4, 64,64,236,236, 0,21,8,0,2,2, 1,6,4
9927377, 192.168.10.17, 172.217.5.227, 65181,47873, 6,6, 20,17,1683,1486, 52,569,52,478, 6,1136,5,1283, 64,64,51,51, 0,36,5,0,2,2, 1,6,4
9927377, 192.168.10.8, 164.138.18.162, 27346,47873, 6,6, 3,0,152,0, 48,52,0,0, 23,79,0,0, 128,128,0,0, 0,0,0,0,3,0, 1,6,1
9927377, 192.168.10.51, 173.241.242.143, 48790,47873, 6,6, 12,9,1587,2261, 40,823,40,1500, 4,2613,1,2608, 64,64,51,51, 0,20,6,0,2,2, 1,6,4
9927377, 192.168.10.12, 23.194.109.177, 63715,47873, 6,6, 19,17,2512,2956, 52,611,52,1183, 1,3914,1,3915, 64,64,55,55, 0,35,8,0,2,2, 1,6,4
9927377, 192.168.10.15, 8.41.222.187, 59596,20480, 6,6, 18,17,1137,816, 40,433,40,168, 1,3731,3,3521, 128,128,243,243, 0,34,2,0,2,2, 1,6,4
9927377, 192.168.10.8, 23.50.75.27, 14291,20480, 6,6, 4,2,172,92, 40,52,40,52, 4,1813,1818,1818, 128,128,56,56, 0,5,0,0,2,2, 1,6,4
9927377, 192.168.10.25, 54.183.252.153, 56553,47873, 6,6, 14,10,1424,1728, 40,521,52,1065, 1,6,1,5, 64,64,49,49, 0,20,8,3,2,3, 1,6,5
9927377, 192.168.10.8, 74.119.118.84, 34255,47873, 6,6, 9,10,965,4812, 40,382,40,1500, 2,352,1,413, 128,128,245,245, 0,18,5,0,2,3, 1,6,4
9927377, 192.168.10.51, 172.217.11.14, 48329,20480, 6,6, 16,14,1275,1482, 52,487,52,798, 8,2864,32,2848, 64,64,52,52, 0,29,2,0,2,1, 1,6,4
9927377, 192.168.10.12, 152.163.56.2, 31949,47873, 6,6, 11,8,1048,3598, 40,382,40,1500, 1,780,1,782, 64,64,243,243, 0,18,7,0,2,2, 1,6,4
9927377, 192.168.10.5, 54.243.105.113, 27388,47873, 6,6, 9,5,724,1930, 40,235,40,1500, 1,65,12,79, 128,128,46,46, 0,13,4,0,2,2, 1,6,4
9927377, 192.168.10.12, 152.163.56.2, 32452,47873, 6,6, 23,21,2093,4443, 40,605,40,1500, 1,1624,1,1625, 64,64,242,242, 0,43,9,0,2,2, 1,6,4
9927377, 192.168.10.12, 69.16.175.10, 42212,20480, 6,6, 6,5,630,592, 52,362,52,376, 2,1694,1,1698, 64,64,56,57, 0,10,2,0,2,2, 1,6,4
9927377, 192.168.10.51, 173.241.242.143, 40086,47873, 6,6, 16,13,999,5678, 40,253,52,1500, 1,516,12,517, 64,64,52,52, 0,19,12,9,2,8, 1,6,5
9927377, 192.168.10.15, 172.217.7.195, 20429,47873, 6,6, 9,8,866,771, 40,232,40,343, 1,27,2,43, 128,128,51,51, 0,16,8,1,2,2, 1,6,4
9927377, 192.168.10.25, 54.183.252.153, 48105,47873, 6,6, 14,9,1412,1845, 40,521,52,1209, 1,15,3,16, 64,64,49,49, 0,18,9,4,2,3, 1,6,5
9927377, 192.168.10.9, 172.217.10.66, 27406,47873, 6,6, 18,16,1445,4985, 40,244,40,1470, 2,13013,2,13015, 128,128,52,52, 0,33,17,0,2,2, 1,6,4
9927377, 192.168.10.9, 52.84.145.103, 19726,47873, 6,6, 26,25,1746,14118, 40,360,40,1500, 1,5261,1,5302, 128,128,245,245, 0,50,6,0,2,2, 1,6,4
9927377, 192.168.10.8, 178.255.83.1, 25807,20480, 6,6, 5,5,647,1071, 40,475,40,899, 15,33,5,55, 128,128,55,55, 0,9,2,0,2,2, 1,6,4
9927377, 192.168.10.12, 68.67.178.199, 59036,47873, 6,6, 8,8,2107,2044, 52,1167,52,1500, 1,123,1,123, 64,64,53,53, 0,15,5,0,2,2, 1,6,4
9927377, 192.168.10.51, 69.31.33.122, 50413,20480, 6,6, 21,19,3223,1782, 52,760,52,317, 1,3377,1,3378, 64,64,56,56, 0,39,6,0,2,2, 1,6,4
9927377, 192.168.10.8, 23.50.75.27, 15311,20480, 6,6, 4,2,172,92, 40,52,40,52, 72,2246,2249,2249, 128,128,56,56, 0,5,0,0,2,2, 1,6,4
9927377, 192.168.10.25, 35.186.227.40, 1519,47873, 6,6, 17,11,1870,6386, 52,521,52,1470, 1,6,2,9, 64,64,45,45, 0,27,10,0,2,3, 1,6,4
9927377, 192.168.10.25, 52.84.145.198, 33771,47873, 6,6, 14,9,1949,3638, 52,761,52,1500, 1,1,1,2, 64,64,245,245, 0,22,9,0,2,3, 1,6,4
9927377, 192.168.10.25, 54.164.44.237, 65260,47873, 6,6, 13,8,1858,1260, 40,713,52,713, 4,202,5,203, 64,64,236,236, 0,18,9,2,2,2, 1,6,5
9927377, 192.168.10.17, 172.217.10.110, 45803,47873, 6,6, 25,23,3533,9837, 52,667,52,1470, 1,2378,2,2378, 64,64,52,52, 0,47,12,0,2,2, 1,6,4
9927377, 192.168.10.25, 104.16.26.92, 25836,47873, 6,6, 18,13,1904,10065, 40,957,40,1437, 2,13,1,14, 64,64,57,57, 0,30,13,0,2,3, 1,6,4
9927377, 192.168.10.14, 199.16.156.75, 25048,47873, 6,6, 24,17,2040,2856, 40,293,40,1008, 1,7234,1,7235, 128,128,46,46, 0,40,25,1,2,2, 1,6,5
9927377, 192.168.10.12, 151.101.20.166, 26245,47873, 6,6, 11,7,907,4257, 40,246,52,1500, 2,106,5,118, 64,64,54,54, 0,15,6,2,2,2, 1,6,5
9927377, 192.168.10.8, 74.119.118.71, 14290,47873, 6,6, 22,23,2154,5183, 40,701,40,1500, 1,1253,5,1253, 128,128,245,245, 0,44,7,0,2,3, 1,6,4
9927377, 192.168.10.25, 31.13.69.228, 38893,47873, 6,6, 14,9,1434,2032, 40,553,52,1433, 2,17,3,19, 64,64,83,83, 0,18,8,4,2,3, 1,6,5
9927377, 192.168.10.8, 178.255.83.1, 40404,20480, 6,6, 5,5,648,1072, 40,476,40,900, 2,11,5,11, 128,128,55,55, 0,9,2,0,2,2, 1,6,4
9927377, 192.168.10.51, 8.39.37.21, 7825,20480, 6,6, 13,15,6303,8195, 40,1500,40,1479, 1,1634,1,1641, 64,64,116,243, 0,27,9,0,2,2, 1,6,4
9927377, 192.168.10.51, 195.142.105.13, 40578,20480, 6,6, 4,2,180,92, 40,60,40,52, 3,356,360,360, 64,64,47,47, 0,5,0,0,2,2, 1,6,4
9927377, 192.168.10.9, 209.205.216.242, 62993,20480, 6,6, 20,19,3722,13080, 40,518,40,1084, 3,3011,1,3013, 128,128,48,48, 0,38,18,0,2,2, 1,6,4
9927377, 192.168.10.12, 54.192.36.242, 25221,20480, 6,6, 5,3,268,172, 52,60,52,60, 29,2950,831,3047, 64,64,242,242, 0,7,0,0,3,2, 1,6,4
9927377, 192.168.10.17, 192.82.242.23, 28351,47873, 6,6, 10,12,916,5565, 40,350,40,1500, 1,29,1,17, 64,64,244,244, 0,21,9,0,2,2, 1,6,4
9927377, 192.168.10.9, 172.217.8.4, 59151,20480, 6,6, 24,20,4437,2444, 40,619,40,290, 1,2468,1,2453, 128,128,51,51, 0,43,12,0,2,2, 1,6,4
9927377, 192.168.10.51, 192.168.10.50, 52614,5376, 6,6, 22,28,1336,1910, 52,95,52,103, 1,4,1,3, 64,64,64,64, 0,48,28,0,4,4, 1,6,4
9927377, 192.168.10.15, 192.168.10.50, 9932,5376, 6,6, 22,28,1080,1584, 40,83,40,92, 1,4,1,4, 128,128,64,64, 0,48,28,0,4,4, 1,6,4
9927377, 192.168.10.25, 172.217.3.98, 62188,47873, 6,6, 13,10,1617,1483, 52,729,52,857, 3,10,1,7, 64,64,52,52, 0,22,7,0,2,4, 1,6,4
9927377, 192.168.10.51, 38.65.20.26, 33457,47873, 6,6, 13,9,1500,4718, 52,495,52,1500, 4,1883,8,1879, 64,64,50,50, 0,21,7,0,2,2, 1,6,4
9927377, 192.168.10.17, 23.50.75.27, 12765,20480, 6,6, 17,14,1326,736, 52,486,52,60, 1,3152,15,3152, 64,64,56,56, 0,30,1,0,2,2, 1,6,4
9927377, 192.168.10.5, 52.84.145.248, 48378,47873, 6,6, 9,7,738,4002, 40,249,40,1500, 1,1089,2,1092, 128,128,245,245, 0,15,5,0,2,2, 1,6,4
9927377, 192.168.10.12, 52.20.2.57, 23755,47873, 6,6, 17,16,2071,8402, 52,912,52,1500, 1,2478,1,2477, 64,64,237,237, 0,32,8,0,2,2, 1,6,4
9927377, 192.168.10.25, 172.217.11.4, 17902,47873, 6,6, 12,7,1776,1315, 52,953,52,857, 1,10,3,15, 64,64,52,52, 0,18,7,0,2,3, 1,6,4
9927377, 192.168.10.8, 23.194.140.159, 6099,47873, 6,6, 27,24,2839,11629, 40,395,40,1500, 3,3238,2,3238, 128,128,55,55, 0,50,11,2,2,1, 1,6,5
9927377, 192.168.10.14, 23.194.180.22, 216,47873, 6,6, 11,11,986,5401, 40,237,40,1500, 1,49,2,56, 128,128,54,54, 0,21,10,1,2,2, 1,6,5
9927377, 192.168.10.9, 91.214.5.154, 21007,47873, 6,6, 10,15,2275,7334, 40,1309,40,1325, 2,2101,1,2101, 128,128,241,241, 0,24,10,0,2,2, 1,6,4
9927377, 192.168.10.9, 195.225.138.230, 11792,20480, 6,6, 6,6,899,1971, 40,687,40,1500, 1,93,94,101, 128,128,48,48, 0,11,2,0,2,2, 1,6,4
9927377, 192.168.10.12, 52.202.157.4, 11912,47873, 6,6, 17,15,1748,6800, 52,591,52,1500, 1,491,2,497, 64,64,236,236, 0,31,8,0,2,2, 1,6,4
9927377, 192.168.10.51, 52.54.23.150, 57996,47873, 6,6, 12,7,1495,2331, 52,602,52,1500, 2,593,6,593, 64,64,236,236, 0,18,6,0,2,2, 1,6,4
9927377, 192.168.10.14, 64.71.142.55, 6870,47873, 6,6, 14,11,1396,4598, 40,266,40,1500, 3,29,1,36, 128,128,53,53, 0,24,12,0,2,2, 1,6,4
9927377, 192.168.10.17, 172.217.12.194, 47055,20480, 6,6, 17,15,1461,1674, 52,621,52,938, 7,2484,5,2488, 64,64,52,52, 0,31,2,0,2,2, 1,6,4
9927377, 192.168.10.51, 172.217.12.130, 50397,47873, 6,6, 21,18,2056,5361, 52,628,52,1470, 1,2963,2,2945, 64,64,52,52, 0,38,7,0,2,2, 1,6,4
9927377, 192.168.10.25, 34.192.107.197, 41707,47873, 6,6, 11,9,1095,1120, 52,374,52,537, 0,0,0,0, 64,64,236,236, 0,19,7,0,2,2, 1,6,4
9927377, 192.168.10.19, 54.192.36.50, 41914,47873, 6,6, 23,20,1906,8460, 52,365,52,1500, 1,5928,1,5988, 64,64,242,242, 0,42,6,0,2,2, 1,6,4
9927377, 192.168.10.5, 192.168.10.50, 54524,5376, 6,6, 20,28,1000,1580, 40,83,40,90, 1,4,1,3, 128,128,64,64, 0,46,28,0,4,4, 1,6,4
9927377, 192.168.10.8, 63.135.90.143, 46803,20480, 6,6, 14,12,887,852, 40,347,40,408, 4,3116,14,3122, 128,128,50,242, 0,25,2,0,2,2, 1,6,4
9927377, 192.168.10.15, 72.21.91.29, 22476,20480, 6,6, 17,15,1139,1540, 40,476,40,836, 1,3138,64,3140, 128,128,54,54, 0,31,2,0,2,2, 1,6,4
9927377, 192.168.10.14, 206.212.251.19, 27606,47873, 6,6, 7,8,1458,1717, 40,638,40,1257, 2,19,1,26, 128,128,50,50, 0,14,6,0,2,2, 1,6,4
9927377, 192.168.10.15, 199.38.164.156, 14029,20480, 6,6, 17,16,1438,1115, 40,775,40,507, 2,2563,10,2563, 128,128,245,245, 0,32,2,0,2,2, 1,6,4
9927377, 192.168.10.25, 107.178.253.132, 992,47873, 6,6, 7,0,574,0, 40,89,0,0, 1296,8083,0,0, 64,64,0,0, 0,7,6,1,0,6, 1,6,5
9927377, 192.168.10.12, 172.217.10.129, 52436,47873, 6,6, 30,37,3149,24144, 52,569,52,1470, 1,11575,1,11576, 64,64,52,52, 0,66,38,0,2,2, 1,6,4
9927377, 192.168.10.8, 50.116.194.23, 11730,47873, 6,6, 8,8,1191,3483, 40,557,40,1500, 1,424,2,443, 128,128,50,51, 0,15,6,0,2,2, 1,6,4
9927377, 192.168.10.25, 23.194.108.244, 13041,47873, 6,6, 17,15,1575,12173, 40,505,52,1500, 1,22,1,16, 64,64,55,55, 0,29,9,2,2,2, 1,6,5
9927377, 192.168.10.9, 52.71.226.210, 39954,20480, 6,6, 7,6,1755,1942, 40,1491,40,885, 4,419,11,419, 128,128,236,236, 0,12,3,0,2,2, 1,6,4
9927377, 192.168.10.25, 68.67.178.176, 56814,47873, 6,6, 23,15,5911,8070, 52,1177,40,1500, 1,7052,1,7055, 64,64,53,53, 0,36,15,1,2,2, 1,6,5
9927377, 192.168.10.14, 172.217.10.226, 37590,20480, 6,6, 15,13,950,768, 40,368,40,156, 6,1751,15,1765, 128,128,52,52, 0,27,2,1,2,0, 1,6,5
9927377, 192.168.10.25, 62.4.0.29, 33256,47873, 6,6, 12,7,1330,716, 52,505,40,233, 5,12,9,21, 64,64,53,53, 0,17,8,1,2,2, 1,6,5
9927377, 192.168.10.5, 151.101.208.166, 51451,47873, 6,6, 23,18,1865,2532, 40,610,40,743, 2,3155,3,3155, 128,128,52,52, 0,40,8,1,2,2, 1,6,4
9927377, 192.168.10.17, 104.16.108.123, 24014,47873, 6,6, 20,14,1823,4307, 40,435,40,1500, 2,12744,5,12746, 64,64,57,57, 0,33,17,0,2,2, 1,6,4
9927377, 192.168.10.8, 204.154.110.79, 35283,20480, 6,6, 4,3,172,124, 40,52,40,44, 10,1468,1492,1492, 128,128,241,241, 0,6,0,0,2,2, 1,6,4
9927377, 192.168.10.9, 23.192.11.230, 16398,47873, 6,6, 20,20,1788,2573, 40,557,40,763, 1,6636,3,6710, 128,128,53,53, 0,39,8,2,2,1, 1,6,5
9927377, 192.168.10.14, 74.119.118.94, 19160,47873, 6,6, 22,24,2395,6156, 40,493,40,1500, 1,4417,1,4417, 128,128,245,245, 0,45,9,0,2,2, 1,6,4
9927377, 192.168.10.12, 184.73.199.81, 46222,47873, 6,6, 8,7,1446,874, 40,578,40,454, 2,12,5,16, 64,64,45,45, 0,14,6,0,2,2, 1,6,4
9927377, 192.168.10.25, 23.194.180.128, 55789,47873, 6,6, 14,9,1303,1080, 40,409,52,473, 1,11,3,12, 64,64,54,54, 0,19,8,3,3,2, 1,6,5
9927377, 192.168.10.17, 52.33.61.7, 53133,47873, 6,6, 17,13,1754,3019, 52,593,52,1500, 1,10297,14,10333, 64,64,235,235, 0,29,6,0,2,2, 1,6,4
9927377, 192.168.10.8, 74.119.118.74, 22995,20480, 6,6, 4,3,172,128, 40,52,40,48, 1,1776,1778,1778, 128,128,245,245, 0,6,0,0,2,2, 1,6,4
9927377, 192.168.10.8, 72.21.91.29, 5588,20480, 6,6, 25,23,1899,2728, 40,475,40,836, 1,2524,1,2524, 128,128,54,54, 0,47,4,0,2,2, 1,6,4
9927377, 192.168.10.12, 192.82.242.50, 20125,47873, 6,6, 10,10,2196,4394, 40,1293,40,1500, 2,41,1,40, 64,64,245,245, 0,19,8,0,2,2, 1,6,4
9927377, 192.168.10.8, 54.192.37.83, 19920,47873, 6,6, 33,30,2244,34350, 40,343,40,1500, 2,105,2,125, 128,128,241,241, 0,62,11,0,2,2, 1,6,4
9927377, 192.168.10.25, 68.67.178.111, 50920,47873, 6,6, 15,10,1961,5668, 52,745,52,1500, 1,17,3,17, 64,64,52,52, 0,24,9,0,2,3, 1,6,4
9927377, 192.168.10.12, 192.229.173.67, 61125,47873, 6,6, 13,10,1246,4917, 52,287,52,1500, 12,2269,1,2287, 64,64,55,55, 0,22,8,0,2,2, 1,6,4
9927377, 192.168.10.25, 34.205.224.175, 7662,47873, 6,6, 15,10,1761,5179, 40,569,52,1500, 2,27,17,25, 64,64,236,236, 0,22,10,2,2,2, 1,6,5
