ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
624164, 1.1.1.155, 1.1.129.104, 29628,5120, 6,5, 8,8,424,1860, 52,56,52,770, 4,109,3,115, 32,32,32,32, 0,14,2,0,4,4, 1,6,4
624164, 1.1.2.79, 1.1.130.36, 53563,20480, 6,8, 10,10,1364,3524, 52,470,52,1500, 1,31,1,23, 32,32,32,32, 0,18,4,0,4,4, 1,6,4
624164, 1.1.3.63, 1.1.131.125, 24227,20480, 6,2, 18,10,6898,3422, 52,1500,52,778, 1,14,1,40, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624164, 1.1.1.182, 1.1.129.190, 29521,57626, 6,6, 354,186,21972,180564, 52,329,52,1065, 1,497,1,531, 32,32,32,32, 0,538,348,0,4,4, 1,6,4
624164, 1.1.0.94, 1.1.131.59, 47019,20480, 6,8, 18,10,6898,3410, 52,1500,52,773, 1,15,2,39, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624164, 1.1.3.74, 1.1.130.134, 28370,20480, 6,10, 26,74,5952,92072, 52,339,52,1500, 1,159,1,56, 32,32,32,32, 0,98,48,0,4,4, 1,6,4
624164, 1.1.1.134, 1.1.131.111, 60175,20480, 6,9, 14,36,1356,43062, 52,362,52,1500, 2,198,2,17, 32,32,32,32, 0,48,18,0,4,4, 1,6,4
624164, 1.1.3.62, 1.1.128.198, 787,20480, 6,8, 56,788,23900,1149274, 52,1500,52,1500, 2,1122,1,70, 32,32,32,32, 0,842,408,0,4,4, 1,6,4
624164, 1.1.3.237, 1.1.131.176, 38093,20480, 6,5, 10,8,1886,1196, 52,731,52,438, 6,52,6,49, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624164, 1.1.0.29, 1.1.131.97, 51059,57626, 6,10, 354,186,21972,180564, 52,329,52,1065, 1,2863,1,3022, 32,32,32,32, 0,538,348,0,4,4, 1,6,4
624164, 1.1.0.88, 1.1.130.37, 12678,57626, 6,7, 350,184,21730,178434, 52,329,52,1065, 1,1322,1,1483, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624164, 1.1.1.7, 1.1.130.169, 60892,20480, 6,11, 20,22,7142,11856, 52,1457,52,1457, 1,2746,1,2708, 32,32,32,32, 0,40,22,0,4,4, 1,6,4
624164, 1.1.3.107, 1.1.128.233, 9147,13568, 17,14, 6,6,394,490, 59,71,75,87, 1,1136,1,1120, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.0.94, 1.1.129.154, 20670,20480, 6,8, 32,52,11950,61256, 52,1500,52,1500, 1,198,1,139, 32,32,32,32, 0,82,36,0,4,4, 1,6,4
624164, 1.1.2.222, 1.1.131.223, 21835,20480, 6,11, 10,8,1152,720, 52,364,52,200, 3,49,4,47, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624164, 1.1.1.42, 1.1.130.212, 30540,13568, 17,15, 10,10,600,760, 60,60,76,76, 369,20417,1,20417, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.3.130, 1.1.131.183, 25120,20480, 6,7, 20,22,7168,11860, 52,1457,52,1457, 1,2700,1,2664, 32,32,32,32, 0,40,22,0,4,4, 1,6,4
624164, 1.1.2.202, 1.1.130.199, 35972,20480, 6,5, 14,36,1356,43058, 52,362,52,1500, 2,198,2,67, 32,32,32,32, 0,48,18,0,4,4, 1,6,4
624164, 1.1.1.134, 1.1.128.184, 23837,20480, 6,9, 10,10,1364,3524, 52,470,52,1500, 2,32,1,20, 32,32,32,32, 0,18,4,0,4,4, 1,6,4
624164, 1.1.3.197, 1.1.129.209, 57975,20480, 6,3, 20,22,7142,11856, 52,1457,52,1457, 1,3089,1,3113, 32,32,32,32, 0,40,22,0,4,4, 1,6,4
624164, 1.1.3.116, 1.1.128.41, 65067,20480, 6,7, 20,22,7142,11856, 52,1457,52,1457, 1,740,1,720, 32,32,32,32, 0,40,22,0,4,4, 1,6,4
624164, 1.1.0.145, 1.1.130.228, 48937,13568, 17,10, 10,10,600,760, 60,60,76,76, 593,23816,3,23815, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.2.142, 1.1.128.83, 53266,5120, 6,3, 20,356,1048,518520, 52,56,52,1500, 1,1117,2,123, 32,32,32,32, 0,374,176,0,4,4, 1,6,4
624164, 1.1.3.82, 1.1.128.170, 63768,20480, 6,8, 26,76,6526,99432, 52,339,52,1500, 1,127,1,57, 32,32,32,32, 0,100,52,0,4,2, 1,6,4
624164, 1.1.1.134, 1.1.129.132, 42157,20480, 6,9, 24,74,5848,95000, 52,339,52,1500, 1,176,1,56, 32,32,32,32, 0,96,48,0,4,4, 1,6,4
624164, 1.1.0.246, 1.1.131.59, 4211,13568, 17,18, 6,6,394,490, 59,71,75,87, 409,1146,1,1123, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.0.214, 1.1.131.241, 38035,57626, 6,5, 350,184,21730,178434, 52,329,52,1065, 1,1129,2,1239, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624164, 1.1.0.145, 1.1.129.71, 19493,20480, 6,2, 70,1498,10002,2203296, 52,1260,52,1500, 1,5632,1,5654, 32,32,32,32, 0,1566,742,0,4,4, 1,6,4
624164, 1.1.1.179, 1.1.131.181, 23515,57626, 6,11, 354,186,21972,180564, 52,329,52,1065, 1,2020,1,2078, 32,32,32,32, 0,538,348,0,4,4, 1,6,4
624164, 1.1.3.205, 1.1.129.183, 30159,13568, 17,13, 2,2,144,176, 72,72,88,88, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.0.146, 1.1.128.232, 39656,57626, 6,7, 350,184,21730,178434, 52,329,52,1065, 1,429,1,458, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624164, 1.1.0.222, 1.1.130.143, 28068,20480, 6,6, 18,146,1254,208064, 52,207,52,1500, 1,772,2,71, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624164, 1.1.2.212, 1.1.131.199, 11831,57626, 6,4, 350,184,21730,178434, 52,329,52,1065, 1,3038,1,3443, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624164, 1.1.0.68, 1.1.131.143, 51099,20480, 6,8, 80,80,27976,52006, 52,1457,52,1457, 1,828,1,851, 32,32,32,32, 0,158,74,0,4,4, 1,6,4
624164, 1.1.2.45, 1.1.130.41, 39925,20480, 6,4, 14,36,1356,43058, 52,362,52,1500, 2,197,2,64, 32,32,32,32, 0,48,18,0,4,4, 1,6,4
624164, 1.1.3.205, 1.1.129.151, 55906,13568, 17,12, 2,2,118,150, 59,59,75,75, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.0.145, 1.1.131.143, 2367,20480, 6,10, 70,1792,10002,2635648, 52,1260,52,1500, 1,6091,1,6138, 32,32,32,32, 0,1860,898,0,4,4, 1,6,4
624164, 1.1.3.213, 1.1.131.99, 3769,13568, 17,16, 2,2,130,162, 65,65,81,81, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.2.132, 1.1.128.248, 6380,47873, 6,6, 38,718,3862,1039068, 52,557,52,1500, 1,1122,1,48, 32,32,32,32, 0,754,372,0,4,4, 1,6,4
624164, 1.1.1.181, 1.1.131.50, 61533,20480, 6,10, 18,10,6898,3410, 52,1500,52,773, 1,14,2,39, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624164, 1.1.0.110, 1.1.129.244, 44818,20480, 6,10, 540,738,748734,1053348, 52,1500,52,1500, 1,1117,2,1117, 32,32,32,32, 0,1276,620,0,4,4, 1,6,4
624164, 1.1.1.19, 1.1.131.49, 21773,13568, 17,16, 6,6,394,490, 59,71,75,87, 4,3348,4,3365, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.0.19, 1.1.129.159, 56556,20480, 6,5, 10,10,1364,3524, 52,470,52,1500, 2,28,1,20, 32,32,32,32, 0,18,4,0,4,4, 1,6,4
624164, 1.1.3.120, 1.1.128.217, 1733,57626, 6,4, 350,184,21730,178434, 52,329,52,1065, 1,2316,1,2623, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624164, 1.1.3.124, 1.1.129.245, 17008,20480, 6,11, 80,80,28430,52472, 52,1457,52,1457, 1,855,1,879, 32,32,32,32, 0,158,74,0,4,4, 1,6,4
624164, 1.1.1.31, 1.1.131.53, 64433,13568, 17,18, 10,10,600,760, 60,60,76,76, 1,20516,1,20515, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624164, 1.1.2.197, 1.1.131.86, 33374,20480, 6,11, 10,10,1364,3524, 52,470,52,1500, 1,28,1,23, 32,32,32,32, 0,18,4,0,4,4, 1,6,4
624164, 1.1.1.175, 1.1.129.166, 28862,6400, 6,2, 440,34,624748,2962, 52,1500,52,339, 1,48,1,1119, 32,32,32,32, 0,472,236,0,4,4, 1,6,4
624164, 1.1.3.216, 1.1.130.152, 62490,13568, 17,16, 10,10,600,760, 60,60,76,76, 1,32998,1,32999, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.3.13, 1.1.128.250, 37919,13568, 17,18, 2,2,130,162, 65,65,81,81, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.128, 1.1.128.88, 60043,20480, 6,2, 18,10,6898,3422, 52,1500,52,778, 1,15,2,36, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624174, 1.1.2.186, 1.1.128.206, 20096,13568, 17,16, 4,4,252,316, 61,65,77,81, 694,694,1,682, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.3.36, 1.1.128.145, 22671,57626, 6,10, 350,184,21730,178434, 52,329,52,1065, 1,2342,2,2352, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.3.179, 1.1.130.147, 16827,20480, 6,5, 10,8,1152,720, 52,364,52,200, 3,48,1,50, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.1.14, 1.1.131.15, 59259,5120, 6,3, 8,8,424,1942, 52,56,52,811, 30,103,6,106, 32,32,32,32, 0,14,2,0,4,4, 1,6,4
624174, 1.1.0.252, 1.1.130.230, 27210,61701, 6,2, 64,64,15988,20646, 52,1500,52,1500, 1,58,1,73, 32,32,32,32, 0,126,108,0,4,4, 1,6,4
624174, 1.1.3.77, 1.1.130.252, 33646,20480, 6,10, 70,1952,10002,2871324, 52,1260,52,1500, 1,6212,1,6242, 32,32,32,32, 0,2020,978,0,4,4, 1,6,4
624174, 1.1.3.220, 1.1.131.89, 25944,57626, 6,4, 350,184,21730,178434, 52,329,52,1065, 1,334,1,365, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.0.76, 1.1.129.199, 59250,20480, 6,6, 18,146,1254,208064, 52,207,52,1500, 1,772,1,64, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624174, 1.1.1.39, 1.1.131.8, 4885,13568, 17,14, 2,2,118,150, 59,59,75,75, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.245, 1.1.128.25, 17713,20480, 6,11, 42,536,6242,779142, 52,385,52,1500, 1,24830,1,24847, 32,32,32,32, 0,576,282,0,4,4, 1,6,4
624174, 1.1.2.53, 1.1.128.227, 9992,20480, 6,7, 18,146,1254,208064, 52,207,52,1500, 1,772,2,70, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624174, 1.1.3.14, 1.1.131.14, 16444,13568, 17,19, 2,2,144,176, 72,72,88,88, 0,0,4,4, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.0.157, 1.1.130.71, 48189,20480, 6,5, 26,72,5952,90536, 52,339,52,1500, 2,142,2,56, 32,32,32,32, 0,96,48,0,4,4, 1,6,4
624174, 1.1.2.107, 1.1.129.223, 50813,20480, 6,8, 22,70,5170,90432, 52,339,52,1500, 1,191,1,57, 32,32,32,32, 0,90,46,0,4,2, 1,6,4
624174, 1.1.1.24, 1.1.130.233, 6121,57626, 6,11, 350,184,21730,178434, 52,329,52,1065, 1,364,1,398, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.3.86, 1.1.129.55, 31538,26132, 6,2, 16,14,4240,4442, 52,552,52,551, 3,30,4,53, 32,32,32,32, 0,28,16,0,4,4, 1,6,4
624174, 1.1.0.25, 1.1.131.181, 42780,20480, 6,8, 70,2052,10002,3019162, 52,1260,52,1500, 1,5658,1,5684, 32,32,32,32, 0,2120,1028,0,4,4, 1,6,4
624174, 1.1.1.114, 1.1.128.41, 24348,20480, 6,10, 20,80,1904,107354, 52,279,52,1500, 2,395,2,75, 32,32,32,32, 0,98,42,0,4,4, 1,6,4
624174, 1.1.0.23, 1.1.128.118, 38176,20480, 6,3, 26,70,5952,86072, 52,339,52,1500, 1,104,1,56, 32,32,32,32, 0,94,48,0,4,4, 1,6,4
624174, 1.1.3.237, 1.1.130.95, 21986,13568, 17,15, 4,4,252,316, 61,65,77,81, 705,705,1,695, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.1.14, 1.1.131.15, 31616,5120, 6,3, 20,356,1048,518520, 52,56,52,1500, 1,1119,1,127, 32,32,32,32, 0,374,176,0,4,4, 1,6,4
624174, 1.1.2.251, 1.1.128.37, 5064,5120, 6,2, 20,356,1048,518520, 52,56,52,1500, 1,1117,2,19, 32,32,32,32, 0,374,176,0,4,4, 1,6,4
624174, 1.1.2.46, 1.1.130.95, 28536,47873, 6,5, 28,18,9434,1242, 52,1500,52,130, 1,15,1,37, 32,32,32,32, 0,44,30,0,4,4, 1,6,4
624174, 1.1.3.61, 1.1.129.23, 32158,20480, 6,5, 18,146,1238,208064, 52,199,52,1500, 1,772,2,68, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624174, 1.1.0.143, 1.1.129.83, 15340,20480, 6,6, 10,8,1152,720, 52,364,52,200, 2,5,1,7, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.3.158, 1.1.129.50, 33668,13568, 17,18, 2,2,114,146, 57,57,73,73, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.85, 1.1.130.138, 57798,6400, 6,3, 440,34,624748,2962, 52,1500,52,339, 1,50,1,1117, 32,32,32,32, 0,472,236,0,4,4, 1,6,4
624174, 1.1.0.46, 1.1.131.202, 47467,20480, 6,10, 80,80,27976,52006, 52,1457,52,1457, 1,837,1,859, 32,32,32,32, 0,158,74,0,4,4, 1,6,4
624174, 1.1.1.244, 1.1.130.121, 4222,13568, 17,17, 2,2,118,150, 59,59,75,75, 1,1,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.110, 1.1.129.117, 18030,57626, 6,9, 350,184,21730,178434, 52,329,52,1065, 1,1131,1,1139, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.3.99, 1.1.128.208, 35153,13568, 17,13, 10,10,600,760, 60,60,76,76, 828,25008,1,25008, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.245, 1.1.128.133, 13446,20480, 6,11, 10,10,1364,3524, 52,470,52,1500, 1,31,1,19, 32,32,32,32, 0,18,4,0,4,4, 1,6,4
624174, 1.1.1.182, 1.1.130.168, 34865,13568, 17,19, 10,10,600,760, 60,60,76,76, 3,51282,1,51529, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.0.91, 1.1.128.232, 55848,20480, 6,4, 18,10,6898,3422, 52,1500,52,778, 1,15,2,36, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624174, 1.1.3.89, 1.1.128.189, 64622,20480, 6,7, 28,76,6630,96536, 52,339,52,1500, 1,129,1,53, 32,32,32,32, 0,102,50,0,4,4, 1,6,4
624174, 1.1.3.207, 1.1.130.47, 22109,20480, 6,8, 10,8,1886,1196, 52,731,52,438, 1,35,1,46, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.0.119, 1.1.128.124, 46907,13568, 17,11, 10,10,600,760, 60,60,76,76, 1,24765,1,24762, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.218, 1.1.131.138, 36260,47873, 6,11, 38,718,3862,1039072, 52,557,52,1500, 1,1119,1,58, 32,32,32,32, 0,754,372,0,4,4, 1,6,4
624174, 1.1.0.115, 1.1.128.100, 62671,13568, 17,15, 6,6,394,490, 59,71,75,87, 3,1007,409,1006, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.3.116, 1.1.128.253, 43027,13568, 17,17, 4,4,252,316, 61,65,77,81, 1,49,1,50, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.127, 1.1.131.59, 56155,57626, 6,8, 354,186,21972,180564, 52,329,52,1065, 1,1201,1,1459, 32,32,32,32, 0,538,348,0,4,4, 1,6,4
624174, 1.1.0.142, 1.1.129.126, 8210,20480, 6,4, 10,8,1152,720, 52,364,52,200, 2,7,2,8, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.1.200, 1.1.128.178, 44785,57626, 6,5, 354,186,21972,180564, 52,329,52,1065, 1,1066,1,1222, 32,32,32,32, 0,538,348,0,4,4, 1,6,4
624174, 1.1.2.72, 1.1.129.25, 45154,47873, 6,10, 18,18,4028,3214, 52,1355,52,604, 1,188,1,206, 32,32,32,32, 0,34,16,0,4,4, 1,6,4
624174, 1.1.2.127, 1.1.131.59, 19044,57626, 6,8, 350,184,21730,178434, 52,329,52,1065, 1,1276,1,1311, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.2.194, 1.1.128.162, 60823,13568, 17,19, 2,2,118,150, 59,59,75,75, 1,1,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.0.191, 1.1.128.19, 58552,20480, 6,4, 42,536,6242,779142, 52,385,52,1500, 1,24488,1,24504, 32,32,32,32, 0,576,282,0,4,4, 1,6,4
624174, 1.1.0.119, 1.1.130.129, 17413,20480, 6,11, 70,2038,10002,2998162, 52,1260,52,1500, 1,5631,1,5657, 32,32,32,32, 0,2106,1022,0,4,4, 1,6,4
624174, 1.1.0.184, 1.1.131.225, 5584,20480, 6,9, 20,22,7168,11860, 52,1457,52,1457, 1,2676,1,2640, 32,32,32,32, 0,40,22,0,4,4, 1,6,4
624174, 1.1.1.173, 1.1.131.9, 49392,17940, 6,7, 66,68,8710,13974, 52,568,52,1412, 1,68,1,67, 32,32,32,32, 0,132,120,0,4,4, 1,6,4
624174, 1.1.0.196, 1.1.131.61, 44400,57626, 6,10, 350,184,21730,178434, 52,329,52,1065, 1,1586,1,1595, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.0.155, 1.1.130.181, 61605,13568, 17,17, 10,10,600,760, 60,60,76,76, 1,24884,1,24885, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.3.49, 1.1.129.32, 48594,20480, 6,4, 18,146,1238,208064, 52,199,52,1500, 1,772,2,64, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624174, 1.1.1.244, 1.1.130.172, 25523,20480, 6,3, 18,10,6898,3422, 52,1500,52,778, 1,14,1,35, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624174, 1.1.3.149, 1.1.130.134, 16090,20480, 6,6, 10,8,1886,1196, 52,731,52,438, 6,43,3,52, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.2.55, 1.1.130.203, 7639,20480, 6,9, 10,8,1152,720, 52,364,52,200, 3,59,1,56, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.0.42, 1.1.128.105, 31039,13568, 17,14, 4,4,252,316, 61,65,77,81, 729,729,1,720, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.1.186, 1.1.129.11, 12147,20480, 6,9, 10,8,1886,1196, 52,731,52,438, 1,1,1,1, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.2.192, 1.1.130.135, 53718,47873, 6,8, 18,18,4028,3214, 52,1355,52,604, 1,194,1,207, 32,32,32,32, 0,34,16,0,4,4, 1,6,4
624174, 1.1.1.240, 1.1.128.121, 13536,20480, 6,9, 40,536,6138,779142, 52,385,52,1500, 1,24399,1,24428, 32,32,32,32, 0,574,282,0,4,4, 1,6,4
624174, 1.1.0.90, 1.1.131.126, 2828,20480, 6,9, 10,10,1364,3524, 52,470,52,1500, 1,32,1,20, 32,32,32,32, 0,18,4,0,4,4, 1,6,4
624174, 1.1.0.63, 1.1.128.31, 52744,20480, 6,3, 28,76,6630,95072, 52,339,52,1500, 1,123,2,57, 32,32,32,32, 0,102,52,0,4,4, 1,6,4
624174, 1.1.3.109, 1.1.131.133, 65287,57626, 6,2, 350,184,21730,178434, 52,329,52,1065, 1,39525,1,39565, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.2.56, 1.1.129.108, 31328,20480, 6,7, 20,80,1904,107354, 52,279,52,1500, 1,395,1,17, 32,32,32,32, 0,98,42,0,4,4, 1,6,4
624174, 1.1.0.25, 1.1.130.149, 15039,20480, 6,8, 14,36,1356,43062, 52,362,52,1500, 1,231,1,68, 32,32,32,32, 0,48,18,0,4,4, 1,6,4
624174, 1.1.2.167, 1.1.128.43, 54754,57626, 6,10, 350,184,21730,178434, 52,329,52,1065, 1,338,1,364, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.3.141, 1.1.128.215, 33179,5120, 6,10, 8,8,424,1860, 52,56,52,770, 1,17,1,14, 32,32,32,32, 0,14,2,0,4,4, 1,6,4
624174, 1.1.2.174, 1.1.131.127, 870,20480, 6,3, 42,536,6242,779142, 52,385,52,1500, 1,20324,1,20341, 32,32,32,32, 0,576,282,0,4,4, 1,6,4
624174, 1.1.2.101, 1.1.128.107, 50313,13568, 17,12, 2,2,144,176, 72,72,88,88, 1,1,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.0.162, 1.1.129.79, 45329,57626, 6,5, 350,184,21730,178434, 52,329,52,1065, 1,1275,1,1285, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.2.114, 1.1.128.149, 47556,13568, 17,19, 2,2,144,176, 72,72,88,88, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.167, 1.1.129.24, 60661,13568, 17,10, 2,2,130,162, 65,65,81,81, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.0.55, 1.1.130.21, 4714,20480, 6,5, 18,146,1238,208064, 52,199,52,1500, 1,772,1,67, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624174, 1.1.1.169, 1.1.128.40, 45180,20480, 6,7, 10,8,1152,720, 52,364,52,200, 1,5,1,7, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.0.227, 1.1.130.184, 23690,20480, 6,3, 24,70,5848,89000, 52,339,52,1500, 2,142,1,57, 32,32,32,32, 0,92,46,0,4,4, 1,6,4
624174, 1.1.1.187, 1.1.128.179, 15245,5120, 6,8, 20,356,1048,518520, 52,56,52,1500, 2,1117,1,117, 32,32,32,32, 0,374,176,0,4,4, 1,6,4
624174, 1.1.1.186, 1.1.131.91, 9942,20480, 6,9, 80,80,27976,52006, 52,1457,52,1457, 2,7,3,8, 32,32,32,32, 0,158,74,0,4,4, 1,6,4
624174, 1.1.0.162, 1.1.130.255, 33902,20480, 6,8, 42,536,6242,779142, 52,385,52,1500, 1,25703,1,25717, 32,32,32,32, 0,576,282,0,4,4, 1,6,4
624174, 1.1.2.101, 1.1.129.81, 14676,47873, 6,2, 28,18,9434,1242, 52,1500,52,130, 1,14,1,37, 32,32,32,32, 0,44,30,0,4,4, 1,6,4
624174, 1.1.0.196, 1.1.131.61, 8905,57626, 6,10, 350,184,21730,178434, 52,329,52,1065, 1,1685,1,1870, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.2.118, 1.1.130.38, 15556,20480, 6,4, 18,146,1254,208064, 52,207,52,1500, 1,772,2,70, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624174, 1.1.0.38, 1.1.131.16, 33943,20480, 6,3, 10,8,1152,720, 52,364,52,200, 1,5,1,7, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.0.217, 1.1.128.92, 44795,20480, 6,3, 32,52,11950,61204, 52,1500,52,1500, 1,200,1,141, 32,32,32,32, 0,82,36,0,4,4, 1,6,4
624174, 1.1.2.167, 1.1.130.107, 10070,20480, 6,10, 10,8,1152,720, 52,364,52,200, 1,46,1,44, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.1.97, 1.1.131.8, 60649,20480, 6,6, 10,8,1884,1196, 52,730,52,438, 6,45,6,49, 32,32,32,32, 0,16,4,0,4,4, 1,6,4
624174, 1.1.1.22, 1.1.130.238, 4455,13568, 17,18, 2,2,144,176, 72,72,88,88, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.3.207, 1.1.129.139, 63972,20480, 6,8, 20,22,7168,11860, 52,1457,52,1457, 1,2685,1,2638, 32,32,32,32, 0,40,22,0,4,4, 1,6,4
624174, 1.1.0.23, 1.1.130.133, 60330,20480, 6,3, 70,1574,10002,2315134, 52,1260,52,1500, 1,5634,1,5657, 32,32,32,32, 0,1642,788,0,4,4, 1,6,4
624174, 1.1.0.117, 1.1.128.215, 3738,20480, 6,4, 70,2040,10002,3001162, 52,1260,52,1500, 2,5632,1,5657, 32,32,32,32, 0,2108,1024,0,4,4, 1,6,4
624174, 1.1.2.131, 1.1.128.84, 45881,20480, 6,7, 56,788,23900,1149274, 52,1500,52,1500, 1,1121,1,74, 32,32,32,32, 0,842,408,0,4,4, 1,6,4
624174, 1.1.2.40, 1.1.129.97, 30304,20480, 6,5, 18,10,6898,3410, 52,1500,52,773, 1,15,1,40, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624174, 1.1.2.2, 1.1.130.43, 3409,20480, 6,7, 18,10,6898,3422, 52,1500,52,778, 1,29,3,56, 32,32,32,32, 0,26,8,0,4,4, 1,6,4
624174, 1.1.2.21, 1.1.128.39, 32342,20480, 6,3, 18,146,1254,208064, 52,207,52,1500, 1,772,1,16, 32,32,32,32, 0,162,72,0,4,4, 1,6,4
624174, 1.1.0.239, 1.1.131.47, 39851,20480, 6,11, 42,540,6242,785142, 52,385,52,1500, 1,20411,1,20424, 32,32,32,32, 0,580,284,0,4,4, 1,6,4
624174, 1.1.2.62, 1.1.131.20, 4742,57626, 6,10, 350,184,21730,178434, 52,329,52,1065, 1,4667,1,4827, 32,32,32,32, 0,532,344,0,4,4, 1,6,4
624174, 1.1.0.227, 1.1.129.14, 12093,13568, 17,16, 2,2,130,162, 65,65,81,81, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.0.95, 1.1.130.97, 39689,13568, 17,17, 4,4,252,316, 61,65,77,81, 736,736,1,726, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
624174, 1.1.2.227, 1.1.128.138, 51173,13568, 17,18, 2,2,130,162, 65,65,81,81, 0,0,1,1, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
